pitcher_id,pitcher_name,batter_id,pitcher_hand,batter_hand,release_speed,pitch_type,plate_x,plate_z,pfx_x,pfx_z,balls,strikes,events,description,sz_top,sz_bot,arm_angle,swing_status,swing_outcome,bbe_outcome,plat_adv,pitch_group,batter_name
806185,"Birdsong, Hayden",502671,R,R,86.3,SL,0.14,1.83,0.12,0.02,1,2,strikeout,foul_tip,3.48,1.64,34.8,take,whiff,out,1,SL,"Goldschmidt, Paul"
806185,"Birdsong, Hayden",502671,R,R,97.3,FF,0.7,4.27,-0.56,1.3,0,2,,ball,3.52,1.66,40.6,take,whiff,out,1,FF,"Goldschmidt, Paul"
806185,"Birdsong, Hayden",502671,R,R,88.2,CH,0.21,1.06,-0.79,-0.16,0,1,,foul,3.48,1.64,32.6,swing,foul,out,1,CH,"Goldschmidt, Paul"
806185,"Birdsong, Hayden",502671,R,R,85.3,SL,0.66,1.58,0.49,-0.07,0,0,,swinging_strike,3.48,1.64,33.0,swing,whiff,out,1,SL,"Goldschmidt, Paul"
806185,"Birdsong, Hayden",676475,R,L,80.5,CU,-0.08,2.78,0.43,-1.36,2,2,strikeout,called_strike,3.45,1.58,42.9,take,whiff,out,0,CU,"Burleson, Alec"
806185,"Birdsong, Hayden",676475,R,L,96.0,FF,-0.34,2.09,-0.82,1.3,2,2,,foul,3.42,1.58,40.8,swing,foul,out,0,FF,"Burleson, Alec"
806185,"Birdsong, Hayden",676475,R,L,96.2,FF,0.07,3.37,-0.65,1.47,2,2,,foul,3.42,1.58,44.6,swing,foul,out,0,FF,"Burleson, Alec"
806185,"Birdsong, Hayden",676475,R,L,84.6,SL,1.26,1.12,0.5,0.06,2,1,,swinging_strike,3.42,1.58,38.0,swing,whiff,out,0,SL,"Burleson, Alec"
806185,"Birdsong, Hayden",676475,R,L,87.1,CH,-0.52,0.54,-0.86,-0.32,1,1,,ball,3.5,1.58,35.4,take,whiff,out,0,CH,"Burleson, Alec"
806185,"Birdsong, Hayden",676475,R,L,94.6,FF,-0.22,4.08,-0.69,1.27,1,0,,swinging_strike,3.42,1.58,41.6,swing,whiff,out,0,FF,"Burleson, Alec"
806185,"Birdsong, Hayden",676475,R,L,95.3,FF,-1.53,2.68,-1.01,1.31,0,0,,ball,3.49,1.61,41.7,take,whiff,out,0,FF,"Burleson, Alec"
806185,"Birdsong, Hayden",680977,R,L,80.6,CU,0.52,1.64,0.45,-1.19,0,1,home_run,hit_into_play,3.31,1.62,44.0,swing,bip,home_run,0,CU,"Donovan, Brendan"
806185,"Birdsong, Hayden",680977,R,L,95.4,FF,-0.74,3.3,-0.69,1.39,0,0,,called_strike,3.45,1.73,42.3,take,whiff,out,0,FF,"Donovan, Brendan"
806185,"Birdsong, Hayden",665877,R,R,86.1,SL,1.38,2.11,0.56,0.46,2,2,strikeout,swinging_strike,3.36,1.57,38.4,swing,whiff,out,1,SL,"Fermín, José"
806185,"Birdsong, Hayden",665877,R,R,87.7,CH,0.65,0.51,-0.81,-0.37,2,2,,foul,3.36,1.57,37.6,swing,foul,out,1,CH,"Fermín, José"
806185,"Birdsong, Hayden",665877,R,R,87.7,CH,-0.03,0.97,-0.76,-0.48,2,1,,swinging_strike,3.36,1.57,36.2,swing,whiff,out,1,CH,"Fermín, José"
806185,"Birdsong, Hayden",665877,R,R,86.0,SL,0.66,2.95,0.39,0.12,2,0,,called_strike,3.14,1.51,38.7,take,whiff,out,1,SL,"Fermín, José"
806185,"Birdsong, Hayden",665877,R,R,84.2,SL,1.95,0.65,0.66,0.3,1,0,,ball,3.21,1.59,37.2,take,whiff,out,1,SL,"Fermín, José"
806185,"Birdsong, Hayden",665877,R,R,94.1,FF,0.55,1.13,-0.61,1.64,0,0,,ball,3.08,1.42,39.1,take,whiff,out,1,FF,"Fermín, José"
806185,"Birdsong, Hayden",686780,R,R,96.2,FF,0.31,1.89,-0.79,1.36,2,2,strikeout,called_strike,3.04,1.46,40.4,take,whiff,out,1,FF,"Pagés, Pedro"
806185,"Birdsong, Hayden",686780,R,R,85.5,SL,1.41,0.63,0.27,-0.12,2,1,,swinging_strike_blocked,3.18,1.53,33.5,swing,whiff,out,1,SL,"Pagés, Pedro"
806185,"Birdsong, Hayden",686780,R,R,88.1,CH,-1.04,2.61,-1.27,-0.16,1,1,,ball,3.04,1.52,35.1,take,whiff,out,1,CH,"Pagés, Pedro"
806185,"Birdsong, Hayden",686780,R,R,95.2,FF,-0.55,1.66,-1.02,1.37,1,0,,called_strike,3.15,1.55,43.2,take,whiff,out,1,FF,"Pagés, Pedro"
806185,"Birdsong, Hayden",686780,R,R,95.6,FF,0.16,1.51,-0.84,1.5,0,0,,ball,3.12,1.65,39.8,take,whiff,out,1,FF,"Pagés, Pedro"
806185,"Birdsong, Hayden",695336,R,R,86.3,SL,1.5,1.01,0.42,-0.06,3,2,strikeout,swinging_strike,3.48,1.64,37.7,swing,whiff,out,1,SL,"Saggese, Thomas"
806185,"Birdsong, Hayden",695336,R,R,86.6,SL,0.68,2.63,0.41,0.09,3,1,,swinging_strike,3.48,1.64,38.5,swing,whiff,out,1,SL,"Saggese, Thomas"
806185,"Birdsong, Hayden",695336,R,R,86.8,CH,-1.5,3.85,-0.62,-0.57,2,1,,ball,3.35,1.65,39.6,take,whiff,out,1,CH,"Saggese, Thomas"
806185,"Birdsong, Hayden",695336,R,R,95.1,FF,-0.23,2.35,-0.63,1.5,2,0,,foul,3.48,1.64,40.1,swing,foul,out,1,FF,"Saggese, Thomas"
806185,"Birdsong, Hayden",695336,R,R,85.8,SL,1.33,0.31,0.15,0.02,1,0,,blocked_ball,3.39,1.68,35.1,take,whiff,out,1,SL,"Saggese, Thomas"
806185,"Birdsong, Hayden",695336,R,R,94.5,FF,1.37,0.89,-0.74,1.4,0,0,,ball,3.51,1.67,38.8,take,whiff,out,1,FF,"Saggese, Thomas"
806185,"Birdsong, Hayden",691023,R,R,96.5,FF,0.19,3.32,-1.11,1.35,3,2,strikeout,called_strike,3.69,1.69,41.7,take,whiff,out,1,FF,"Walker, Jordan"
806185,"Birdsong, Hayden",691023,R,R,87.3,SL,0.87,1.14,0.02,-0.01,2,2,,ball,3.71,1.69,38.4,take,whiff,out,1,SL,"Walker, Jordan"
806185,"Birdsong, Hayden",691023,R,R,97.0,FF,0.91,3.97,-0.69,1.41,1,2,,ball,3.68,1.65,41.5,take,whiff,out,1,FF,"Walker, Jordan"
806185,"Birdsong, Hayden",691023,R,R,88.3,CH,-0.7,2.58,-0.89,-0.1,1,2,,foul,3.81,1.84,41.6,swing,foul,out,1,CH,"Walker, Jordan"
806185,"Birdsong, Hayden",691023,R,R,96.4,FF,0.24,3.68,-0.86,1.32,1,1,,foul_tip,3.81,1.84,41.6,take,whiff,out,1,FF,"Walker, Jordan"
806185,"Birdsong, Hayden",691023,R,R,84.6,SL,-0.36,2.4,0.43,0.11,1,0,,swinging_strike,3.82,1.85,36.7,swing,whiff,out,1,SL,"Walker, Jordan"
806185,"Birdsong, Hayden",691023,R,R,95.1,FF,1.4,2.38,-0.7,1.33,0,0,,ball,3.72,1.76,47.8,take,whiff,out,1,FF,"Walker, Jordan"
806185,"Birdsong, Hayden",572761,R,L,77.6,CU,-0.58,2.49,0.5,-1.15,0,1,single,hit_into_play,3.7,1.8,46.8,swing,bip,single,0,CU,"Carpenter, Matt"
806185,"Birdsong, Hayden",572761,R,L,83.7,SL,-0.19,3.21,0.09,0.33,0,0,,called_strike,3.6,1.79,39.6,take,whiff,out,0,SL,"Carpenter, Matt"
806185,"Birdsong, Hayden",663457,R,L,86.5,SL,0.65,1.29,0.15,0.14,3,2,strikeout,swinging_strike,3.46,1.69,39.6,swing,whiff,out,0,SL,"Nootbaar, Lars"
806185,"Birdsong, Hayden",663457,R,L,94.7,FF,-0.89,2.21,-0.78,1.78,3,1,,called_strike,3.3,1.59,46.5,take,whiff,out,0,FF,"Nootbaar, Lars"
806185,"Birdsong, Hayden",663457,R,L,95.8,FF,0.84,1.58,-0.98,1.28,2,1,,ball,3.31,1.62,41.6,take,whiff,out,0,FF,"Nootbaar, Lars"
806185,"Birdsong, Hayden",663457,R,L,87.1,CH,0.25,0.45,-1.05,-0.15,1,1,,blocked_ball,3.28,1.56,36.4,take,whiff,out,0,CH,"Nootbaar, Lars"
806185,"Birdsong, Hayden",663457,R,L,79.3,CU,-0.14,1.8,0.46,-1.13,1,0,,called_strike,3.33,1.47,43.0,take,whiff,out,0,CU,"Nootbaar, Lars"
806185,"Birdsong, Hayden",663457,R,L,95.6,FF,1.02,3.71,-0.49,1.54,0,0,,ball,3.35,1.64,42.7,take,whiff,out,0,FF,"Nootbaar, Lars"
806185,"Birdsong, Hayden",502671,R,R,87.7,CH,0.35,2.53,-0.81,-0.06,0,2,strikeout,called_strike,3.37,1.57,38.3,take,whiff,out,1,CH,"Goldschmidt, Paul"
806185,"Birdsong, Hayden",502671,R,R,86.7,SL,0.39,1.9,0.16,0.23,0,1,,swinging_strike,3.48,1.64,42.2,swing,whiff,out,1,SL,"Goldschmidt, Paul"
806185,"Birdsong, Hayden",502671,R,R,95.6,FF,-1.15,2.77,-1.05,1.48,0,0,,foul,3.48,1.64,39.8,swing,foul,out,1,FF,"Goldschmidt, Paul"
806185,"Birdsong, Hayden",676475,R,L,93.8,FF,-0.02,3.0,-0.83,1.33,0,0,field_out,hit_into_play,3.42,1.58,42.7,swing,bip,out,0,FF,"Burleson, Alec"
806185,"Birdsong, Hayden",680977,R,L,94.1,FF,-1.0,3.34,-1.01,1.47,3,1,walk,ball,3.26,1.51,40.7,take,whiff,out,0,FF,"Donovan, Brendan"
806185,"Birdsong, Hayden",680977,R,L,93.8,FF,0.78,1.91,-0.87,1.39,3,0,,foul,3.31,1.62,43.1,swing,foul,out,0,FF,"Donovan, Brendan"
806185,"Birdsong, Hayden",680977,R,L,95.3,FF,-1.04,5.01,-1.01,1.5,2,0,,ball,3.25,1.56,43.8,take,whiff,out,0,FF,"Donovan, Brendan"
806185,"Birdsong, Hayden",680977,R,L,94.6,FF,-1.53,2.37,-0.87,1.27,1,0,,ball,3.19,1.45,41.6,take,whiff,out,0,FF,"Donovan, Brendan"
806185,"Birdsong, Hayden",680977,R,L,96.4,FF,-1.43,3.65,-0.62,1.39,0,0,,ball,3.36,1.62,43.4,take,whiff,out,0,FF,"Donovan, Brendan"
702352,"Bivens, Spencer",691026,R,R,91.4,FC,0.09,3.23,0.11,0.52,1,2,field_out,hit_into_play,3.49,1.64,33.2,swing,bip,out,1,FC,"Winn, Masyn"
702352,"Bivens, Spencer",691026,R,R,82.1,ST,2.9,0.13,1.31,0.03,0,2,,blocked_ball,3.4,1.67,34.5,take,whiff,out,1,ST,"Winn, Masyn"
702352,"Bivens, Spencer",691026,R,R,92.7,FC,0.84,2.31,0.15,0.76,0,1,,foul,3.49,1.64,33.8,swing,foul,out,1,FC,"Winn, Masyn"
702352,"Bivens, Spencer",691026,R,R,90.9,FC,0.46,1.7,0.02,0.58,0,0,,foul,3.49,1.64,33.5,swing,foul,out,1,FC,"Winn, Masyn"
702352,"Bivens, Spencer",572761,R,L,95.5,SI,0.79,2.28,-1.14,0.2,3,2,strikeout,called_strike,3.63,1.79,40.7,take,whiff,out,0,SI,"Carpenter, Matt"
702352,"Bivens, Spencer",572761,R,L,94.9,SI,0.23,2.48,-1.27,0.26,3,2,,foul,3.7,1.8,34.6,swing,foul,out,0,SI,"Carpenter, Matt"
702352,"Bivens, Spencer",572761,R,L,89.3,CH,-0.2,1.2,-0.89,0.32,2,2,,blocked_ball,3.6,1.79,33.8,take,whiff,out,0,CH,"Carpenter, Matt"
702352,"Bivens, Spencer",572761,R,L,94.8,SI,-0.94,1.49,-1.36,0.11,2,1,,foul,3.7,1.8,37.0,swing,foul,out,0,SI,"Carpenter, Matt"
702352,"Bivens, Spencer",572761,R,L,95.9,SI,0.48,2.39,-1.08,0.33,2,0,,called_strike,3.74,1.82,34.5,take,whiff,out,0,SI,"Carpenter, Matt"
702352,"Bivens, Spencer",572761,R,L,90.6,FC,0.61,1.48,0.33,0.73,1,0,,ball,3.69,1.84,41.4,take,whiff,out,0,FC,"Carpenter, Matt"
702352,"Bivens, Spencer",572761,R,L,94.4,SI,-1.08,3.07,-0.94,0.41,0,0,,ball,3.71,1.87,35.9,take,whiff,out,0,SI,"Carpenter, Matt"
702352,"Bivens, Spencer",686780,R,R,92.3,FC,0.67,3.32,0.02,0.73,2,2,strikeout,called_strike,3.17,1.55,36.0,take,whiff,out,1,FC,"Pagés, Pedro"
702352,"Bivens, Spencer",686780,R,R,94.7,SI,-0.79,2.38,-1.5,0.24,2,2,,foul,3.21,1.51,34.6,swing,foul,out,1,SI,"Pagés, Pedro"
702352,"Bivens, Spencer",686780,R,R,96.1,SI,-0.47,3.43,-1.25,0.3,2,1,,called_strike,3.2,1.58,34.5,take,whiff,out,1,SI,"Pagés, Pedro"
702352,"Bivens, Spencer",686780,R,R,95.1,SI,-0.37,2.92,-1.05,0.56,2,0,,foul,3.21,1.51,35.6,swing,foul,out,1,SI,"Pagés, Pedro"
702352,"Bivens, Spencer",686780,R,R,94.2,SI,-1.79,2.76,-1.14,0.22,1,0,,ball,3.06,1.52,38.2,take,whiff,out,1,SI,"Pagés, Pedro"
702352,"Bivens, Spencer",686780,R,R,94.8,SI,-1.29,2.94,-1.15,0.27,0,0,,ball,3.17,1.64,30.5,take,whiff,out,1,SI,"Pagés, Pedro"
702352,"Bivens, Spencer",695336,R,R,95.7,SI,-0.78,2.57,-1.05,0.33,0,0,single,hit_into_play,3.48,1.63,33.9,swing,bip,single,1,SI,"Saggese, Thomas"
676254,"Walker, Ryan",691023,R,R,96.9,SI,-0.04,2.65,-1.52,0.3,2,2,field_out,hit_into_play,3.81,1.85,19.0,swing,bip,out,1,SI,"Walker, Jordan"
676254,"Walker, Ryan",691023,R,R,85.6,SL,1.71,1.49,1.03,0.24,1,2,,ball,3.7,1.77,22.0,take,whiff,out,1,SL,"Walker, Jordan"
676254,"Walker, Ryan",691023,R,R,96.4,SI,0.37,2.38,-1.53,-0.02,1,1,,foul,3.81,1.85,20.8,swing,foul,out,1,SI,"Walker, Jordan"
676254,"Walker, Ryan",691023,R,R,97.3,SI,0.23,2.18,-1.59,-0.13,1,0,,called_strike,3.81,1.83,20.0,take,whiff,out,1,SI,"Walker, Jordan"
676254,"Walker, Ryan",691023,R,R,95.7,SI,1.99,1.96,-0.95,0.22,0,0,,ball,3.73,1.71,19.1,take,whiff,out,1,SI,"Walker, Jordan"
676254,"Walker, Ryan",663457,R,L,85.4,SL,-0.86,1.54,1.01,0.0,3,2,walk,ball,3.44,1.71,22.1,take,whiff,out,0,SL,"Nootbaar, Lars"
676254,"Walker, Ryan",663457,R,L,95.9,SI,-0.85,3.07,-0.94,0.18,3,2,,foul,3.45,1.66,21.9,swing,foul,out,0,SI,"Nootbaar, Lars"
676254,"Walker, Ryan",663457,R,L,97.4,SI,-1.12,3.2,-1.12,0.03,3,2,,foul,3.45,1.66,18.1,swing,foul,out,0,SI,"Nootbaar, Lars"
676254,"Walker, Ryan",663457,R,L,97.0,SI,-1.11,2.54,-1.31,0.24,3,1,,foul,3.45,1.66,18.4,swing,foul,out,0,SI,"Nootbaar, Lars"
676254,"Walker, Ryan",663457,R,L,95.8,SI,-1.6,1.75,-1.43,0.21,2,1,,ball,3.44,1.71,18.4,take,whiff,out,0,SI,"Nootbaar, Lars"
676254,"Walker, Ryan",663457,R,L,96.1,SI,-1.29,3.52,-1.17,0.29,1,1,,ball,3.39,1.68,19.3,take,whiff,out,0,SI,"Nootbaar, Lars"
676254,"Walker, Ryan",663457,R,L,95.3,SI,-1.29,3.07,-1.03,0.03,0,1,,ball,3.39,1.68,20.3,take,whiff,out,0,SI,"Nootbaar, Lars"
676254,"Walker, Ryan",663457,R,L,96.2,SI,-0.87,3.21,-0.93,0.17,0,0,,called_strike,3.59,1.95,20.1,take,whiff,out,0,SI,"Nootbaar, Lars"
676254,"Walker, Ryan",680977,R,L,96.2,SI,-0.47,3.15,-1.39,0.5,2,2,field_out,hit_into_play,3.31,1.61,19.0,swing,bip,out,0,SI,"Donovan, Brendan"
676254,"Walker, Ryan",680977,R,L,97.2,SI,-1.24,2.77,-1.47,0.1,2,2,,foul,3.31,1.61,18.1,swing,foul,out,0,SI,"Donovan, Brendan"
676254,"Walker, Ryan",680977,R,L,84.7,SL,-1.25,1.76,1.03,-0.04,1,2,,ball,3.24,1.66,24.2,take,whiff,out,0,SL,"Donovan, Brendan"
676254,"Walker, Ryan",680977,R,L,97.5,SI,-0.24,3.32,-1.14,0.15,1,2,,foul,3.31,1.61,20.8,swing,foul,out,0,SI,"Donovan, Brendan"
676254,"Walker, Ryan",680977,R,L,94.9,SI,0.3,2.62,-1.17,0.14,1,2,,foul,3.31,1.61,18.6,swing,foul,out,0,SI,"Donovan, Brendan"
676254,"Walker, Ryan",680977,R,L,96.6,SI,0.83,2.77,-1.3,0.1,1,2,,foul,3.31,1.61,19.1,swing,foul,out,0,SI,"Donovan, Brendan"
676254,"Walker, Ryan",680977,R,L,84.1,SL,1.53,0.31,1.39,0.23,0,2,,blocked_ball,3.3,1.68,22.8,take,whiff,out,0,SL,"Donovan, Brendan"
676254,"Walker, Ryan",680977,R,L,95.3,SI,-0.07,3.11,-0.79,0.0,0,2,,foul,3.31,1.61,17.5,swing,foul,out,0,SI,"Donovan, Brendan"
676254,"Walker, Ryan",680977,R,L,96.4,SI,0.09,2.47,-1.65,0.04,0,1,,foul,3.31,1.61,19.5,swing,foul,out,0,SI,"Donovan, Brendan"
676254,"Walker, Ryan",680977,R,L,83.1,SL,-0.75,1.95,0.88,0.08,0,0,,called_strike,3.3,1.68,19.8,take,whiff,out,0,SL,"Donovan, Brendan"
676254,"Walker, Ryan",502671,R,R,96.0,SI,-0.07,2.28,-1.72,-0.03,0,0,single,hit_into_play,3.5,1.64,19.6,swing,bip,single,1,SI,"Goldschmidt, Paul"
676254,"Walker, Ryan",676475,R,L,97.0,SI,-1.73,2.32,-1.32,-0.02,1,2,field_out,hit_into_play,3.43,1.58,18.4,swing,bip,out,0,SI,"Burleson, Alec"
676254,"Walker, Ryan",676475,R,L,96.5,SI,-0.08,3.06,-1.27,0.19,1,2,,foul,3.43,1.58,19.2,swing,foul,out,0,SI,"Burleson, Alec"
676254,"Walker, Ryan",676475,R,L,83.5,SL,-0.5,1.5,0.98,-0.24,1,1,,foul,3.43,1.58,24.6,swing,foul,out,0,SL,"Burleson, Alec"
676254,"Walker, Ryan",676475,R,L,96.1,SI,-0.85,2.85,-1.97,0.16,1,0,,swinging_strike,3.43,1.58,15.8,swing,whiff,out,0,SI,"Burleson, Alec"
676254,"Walker, Ryan",676475,R,L,95.7,SI,-1.09,2.23,-1.46,0.18,0,0,,ball,3.47,1.68,17.9,take,whiff,out,0,SI,"Burleson, Alec"
643511,"Rogers, Tyler",691026,R,R,82.7,SI,0.17,2.45,-0.02,-1.01,2,2,field_out,hit_into_play,3.49,1.64,-68.9,swing,bip,out,1,SI,"Winn, Masyn"
643511,"Rogers, Tyler",691026,R,R,72.9,SL,1.28,3.51,0.71,1.45,1,2,,ball,3.47,1.66,-68.1,take,whiff,out,1,SL,"Winn, Masyn"
643511,"Rogers, Tyler",691026,R,R,82.7,SI,0.06,2.64,0.04,-1.12,1,1,,called_strike,3.5,1.68,-65.3,take,whiff,out,1,SI,"Winn, Masyn"
643511,"Rogers, Tyler",691026,R,R,72.7,SL,1.06,3.11,1.05,1.41,0,1,,ball,3.5,1.66,-66.3,take,whiff,out,1,SL,"Winn, Masyn"
643511,"Rogers, Tyler",691026,R,R,82.2,SI,-0.65,2.01,0.09,-1.05,0,0,,called_strike,3.47,1.6,-66.3,take,whiff,out,1,SI,"Winn, Masyn"
643511,"Rogers, Tyler",672279,R,L,83.2,SI,0.71,2.43,0.15,-0.99,0,2,strikeout,swinging_strike,3.33,1.56,-68.4,swing,whiff,out,0,SI,"Siani, Michael"
643511,"Rogers, Tyler",672279,R,L,73.0,SL,0.44,3.35,0.91,1.62,0,1,,foul,3.33,1.56,-65.0,swing,foul,out,0,SL,"Siani, Michael"
643511,"Rogers, Tyler",672279,R,L,82.5,SI,0.29,1.95,0.23,-1.05,0,0,,swinging_strike,3.33,1.56,-69.5,swing,whiff,out,0,SI,"Siani, Michael"
643511,"Rogers, Tyler",686780,R,R,81.1,SI,1.04,3.08,0.0,-0.76,3,1,walk,ball,3.13,1.54,-69.0,take,whiff,out,1,SI,"Pagés, Pedro"
643511,"Rogers, Tyler",686780,R,R,81.6,SI,0.78,2.62,0.26,-1.01,3,0,,called_strike,3.16,1.57,-67.4,take,whiff,out,1,SI,"Pagés, Pedro"
643511,"Rogers, Tyler",686780,R,R,81.5,SI,0.98,2.77,-0.2,-0.85,2,0,,ball,3.16,1.54,-65.9,take,whiff,out,1,SI,"Pagés, Pedro"
643511,"Rogers, Tyler",686780,R,R,72.5,SL,0.95,3.06,1.35,1.3,1,0,,ball,3.02,1.54,-66.5,take,whiff,out,1,SL,"Pagés, Pedro"
643511,"Rogers, Tyler",686780,R,R,73.4,SL,1.68,3.39,0.85,1.5,0,0,,ball,3.13,1.57,-64.6,take,whiff,out,1,SL,"Pagés, Pedro"
643511,"Rogers, Tyler",695336,R,R,72.0,SL,0.98,1.29,0.77,1.14,0,2,force_out,hit_into_play,3.47,1.62,-66.6,swing,bip,out,1,SL,"Saggese, Thomas"
643511,"Rogers, Tyler",695336,R,R,80.8,SI,0.16,2.95,-0.2,-0.54,0,1,,foul,3.48,1.63,-69.3,swing,foul,out,1,SI,"Saggese, Thomas"
643511,"Rogers, Tyler",695336,R,R,82.3,SI,0.08,2.5,0.05,-0.89,0,0,,swinging_strike,3.48,1.63,-66.2,swing,whiff,out,1,SI,"Saggese, Thomas"
643511,"Rogers, Tyler",691023,R,R,81.1,SI,-0.34,2.24,0.01,-0.48,0,0,single,hit_into_play,3.81,1.85,-67.1,swing,bip,single,1,SI,"Walker, Jordan"
669062,"Miller, Erik",663457,L,L,82.5,SL,1.05,3.27,-0.59,0.18,3,2,walk,ball,3.4,1.65,40.4,take,whiff,out,1,SL,"Nootbaar, Lars"
669062,"Miller, Erik",663457,L,L,97.2,FF,-0.13,3.26,0.2,1.43,3,2,,foul,3.44,1.66,49.5,swing,foul,out,1,FF,"Nootbaar, Lars"
669062,"Miller, Erik",663457,L,L,96.8,FF,-1.35,2.02,0.66,1.4,2,2,,ball,3.55,1.73,45.5,take,whiff,out,1,FF,"Nootbaar, Lars"
669062,"Miller, Erik",663457,L,L,96.7,FF,-0.74,2.51,0.5,1.31,2,1,,called_strike,3.43,1.76,49.9,take,whiff,out,1,FF,"Nootbaar, Lars"
669062,"Miller, Erik",663457,L,L,96.1,FF,-0.58,3.0,0.64,1.37,2,0,,called_strike,3.49,1.79,49.4,take,whiff,out,1,FF,"Nootbaar, Lars"
669062,"Miller, Erik",663457,L,L,96.5,FF,-1.1,2.7,0.36,1.25,1,0,,ball,3.43,1.79,49.4,take,whiff,out,1,FF,"Nootbaar, Lars"
669062,"Miller, Erik",663457,L,L,85.4,SL,-1.66,3.93,-0.81,0.31,0,0,,ball,3.55,1.82,40.0,take,whiff,out,1,SL,"Nootbaar, Lars"
669062,"Miller, Erik",680977,L,L,88.2,CH,0.34,2.52,1.09,0.32,3,2,double,hit_into_play,3.31,1.61,26.6,swing,bip,double,1,CH,"Donovan, Brendan"
669062,"Miller, Erik",680977,L,L,87.3,CH,0.11,2.66,0.76,0.22,3,2,,foul,3.31,1.61,25.5,swing,foul,out,1,CH,"Donovan, Brendan"
669062,"Miller, Erik",680977,L,L,97.2,FF,-1.09,4.0,0.36,1.28,2,2,,ball,3.3,1.58,47.4,take,whiff,out,1,FF,"Donovan, Brendan"
669062,"Miller, Erik",680977,L,L,86.9,SL,-0.06,3.25,-0.34,-0.04,2,2,,foul,3.31,1.61,41.1,swing,foul,out,1,SL,"Donovan, Brendan"
669062,"Miller, Erik",680977,L,L,88.7,CH,0.66,2.61,1.03,0.28,2,1,,swinging_strike,3.31,1.61,27.1,swing,whiff,out,1,CH,"Donovan, Brendan"
669062,"Miller, Erik",680977,L,L,97.8,FF,-0.72,4.04,0.4,1.37,1,1,,ball,3.35,1.67,46.8,take,whiff,out,1,FF,"Donovan, Brendan"
669062,"Miller, Erik",680977,L,L,97.4,FF,0.32,2.85,0.1,1.35,1,0,,foul,3.31,1.61,47.3,swing,foul,out,1,FF,"Donovan, Brendan"
669062,"Miller, Erik",680977,L,L,88.4,CH,-0.7,1.25,0.9,0.07,0,0,,ball,3.35,1.76,23.3,take,whiff,out,1,CH,"Donovan, Brendan"
669062,"Miller, Erik",502671,L,R,86.0,CH,-0.44,2.07,0.99,0.05,0,1,double,hit_into_play,3.5,1.64,25.2,swing,bip,double,0,CH,"Goldschmidt, Paul"
669062,"Miller, Erik",502671,L,R,97.5,FF,0.56,3.41,0.71,1.28,0,0,,called_strike,3.4,1.64,45.1,take,whiff,out,0,FF,"Goldschmidt, Paul"
669062,"Miller, Erik",676475,L,L,86.4,CH,1.41,3.55,1.49,-0.01,3,2,walk,ball,3.41,1.5,22.9,take,whiff,out,1,CH,"Burleson, Alec"
669062,"Miller, Erik",676475,L,L,96.9,FF,0.15,3.38,0.53,1.23,3,2,,foul,3.43,1.58,47.0,swing,foul,out,1,FF,"Burleson, Alec"
669062,"Miller, Erik",676475,L,L,88.2,CH,0.25,1.64,1.09,0.08,3,1,,foul,3.43,1.58,25.9,swing,foul,out,1,CH,"Burleson, Alec"
669062,"Miller, Erik",676475,L,L,88.1,CH,0.39,1.76,0.91,-0.05,2,1,,ball,3.43,1.7,24.9,take,whiff,out,1,CH,"Burleson, Alec"
669062,"Miller, Erik",676475,L,L,86.2,CH,0.11,0.65,0.84,0.14,1,1,,ball,3.47,1.59,24.1,take,whiff,out,1,CH,"Burleson, Alec"
669062,"Miller, Erik",676475,L,L,97.1,FF,-0.6,2.74,0.21,1.33,1,0,,called_strike,3.44,1.65,42.8,take,whiff,out,1,FF,"Burleson, Alec"
669062,"Miller, Erik",676475,L,L,97.3,FF,-0.26,4.77,0.28,1.28,0,0,,ball,3.58,1.59,50.0,take,whiff,out,1,FF,"Burleson, Alec"
666808,"Doval, Camilo",691026,R,R,88.1,SL,-0.29,1.71,0.86,-0.08,2,2,field_out,hit_into_play,3.49,1.64,22.5,swing,bip,out,1,SL,"Winn, Masyn"
666808,"Doval, Camilo",691026,R,R,89.9,SL,1.59,1.66,1.09,-0.33,1,2,,ball,3.47,1.65,20.4,take,whiff,out,1,SL,"Winn, Masyn"
666808,"Doval, Camilo",691026,R,R,90.0,SL,-1.52,2.79,0.47,0.09,0,2,,ball,3.56,1.68,19.2,take,whiff,out,1,SL,"Winn, Masyn"
666808,"Doval, Camilo",691026,R,R,98.5,FC,-0.24,3.56,-0.07,0.76,0,2,,foul,3.49,1.64,21.3,swing,foul,out,1,FC,"Winn, Masyn"
666808,"Doval, Camilo",691026,R,R,89.1,SL,0.84,0.65,0.58,-0.25,0,1,,swinging_strike_blocked,3.49,1.64,19.5,swing,whiff,out,1,SL,"Winn, Masyn"
666808,"Doval, Camilo",691026,R,R,89.1,SL,0.09,1.63,0.67,-0.29,0,0,,called_strike,3.58,1.71,19.0,take,whiff,out,1,SL,"Winn, Masyn"
666808,"Doval, Camilo",672279,R,L,88.8,SL,-0.48,0.37,0.71,-0.08,2,2,strikeout,swinging_strike_blocked,3.33,1.56,24.1,swing,whiff,out,0,SL,"Siani, Michael"
666808,"Doval, Camilo",672279,R,L,89.2,SL,-0.73,2.58,0.43,0.07,2,1,,called_strike,3.38,1.65,21.5,take,whiff,out,0,SL,"Siani, Michael"
