pitcher_id,pitcher_name,pitcher_hand,pitch_group,pitches,mean_velo,mean_pfx_x,mean_pfx_z,mean_arm_angle
541640,"Ramírez, Erasmo",R,CU,30,80.43666666666667,0.36300000000000004,-0.10066666666666667,39.15333333333333
541640,"Ramírez, Erasmo",R,FC,120,89.10666666666665,0.010583333333333333,1.1391666666666667,38.7575
541640,"Ramírez, Erasmo",R,FF,13,90.63846153846154,-0.6115384615384616,1.2938461538461539,34.40769230769231
541640,"Ramírez, Erasmo",R,SI,119,90.98151260504201,-1.3716806722689074,0.6696638655462185,32.832773109243696
542585,"Cisnero, José",R,CH,41,88.64146341463415,-1.1756097560975611,0.06926829268292682,25.02682926829268
542585,"Cisnero, José",R,FF,100,95.191,-0.9695,1.3315000000000001,27.836
542585,"Cisnero, José",R,SI,79,95.15443037974683,-1.5072151898734178,0.7160759493670886,23.60759493670886
542585,"Cisnero, José",R,SL,91,84.8098901098901,0.3486813186813187,0.04263736263736264,29.750549450549453
542881,"Anderson, Tyler",L,CH,1082,78.93521256931608,1.0425046210720887,1.0334011090573014,62.38345656192236
542881,"Anderson, Tyler",L,FC,539,84.25250463821892,-0.3071057513914657,0.9549907235621522,53.29257884972171
542881,"Anderson, Tyler",L,FF,1154,89.44844020797227,0.3440207972270364,1.6416117850953207,58.0946273830156
542881,"Anderson, Tyler",L,SI,97,88.14948453608247,1.4473195876288658,0.7271134020618557,25.88041237113402
542881,"Anderson, Tyler",L,SL,38,81.33684210526316,-0.3157894736842105,0.3873684210526316,42.27368421052632
542882,"Andriese, Matt",R,CU,13,80.33846153846154,0.7346153846153847,-1.2292307692307691,46.97692307692308
542882,"Andriese, Matt",R,FC,24,86.08333333333333,0.14458333333333334,0.11375,42.229166666666664
542882,"Andriese, Matt",R,FF,36,91.18055555555556,-0.36250000000000004,1.3530555555555557,43.83888888888889
542882,"Andriese, Matt",R,SI,14,89.80714285714285,-1.035,0.47785714285714287,39.357142857142854
542888,"Armstrong, Shawn",R,FC,349,90.48309455587392,0.358080229226361,0.7638395415472778,41.5621776504298
542888,"Armstrong, Shawn",R,FF,368,93.3141304347826,-0.5544565217391304,1.3399184782608695,39.108695652173914
542888,"Armstrong, Shawn",R,SI,301,93.63355481727575,-1.293654485049834,0.8579734219269103,37.59202657807309
542888,"Armstrong, Shawn",R,SL,33,83.51818181818182,0.996969696969697,-0.20333333333333334,44.86363636363637
542888,"Armstrong, Shawn",R,ST,58,85.06551724137931,1.043103448275862,0.7437931034482759,43.710344827586205
543037,"Cole, Gerrit",R,CH,62,88.24677419354839,-0.9617741935483871,0.8846774193548387,44.04677419354839
543037,"Cole, Gerrit",R,CU,287,82.45156794425087,0.7394773519163763,-1.2283623693379793,44.88641114982578
543037,"Cole, Gerrit",R,FC,243,91.40041152263375,0.2742798353909465,0.745432098765432,40.607818930041155
543037,"Cole, Gerrit",R,FF,699,95.9140200286123,-0.5539055793991416,1.468898426323319,42.62017167381974
543037,"Cole, Gerrit",R,SI,12,95.36666666666667,-1.1833333333333333,1.1725,40.475
543037,"Cole, Gerrit",R,SL,231,88.27056277056278,0.45493506493506497,0.11281385281385281,40.29177489177489
